continent,country,obs_type,obs_vlues
Asia,Hong Kong China,lifeExp_1992,77.601
Asia,India,lifeExp_1992,60.223
Asia,Indonesia,lifeExp_1992,62.681
Asia,Iran,lifeExp_1992,65.742
Asia,Iraq,lifeExp_1992,59.461
Asia,Israel,lifeExp_1992,76.93
Asia,Japan,lifeExp_1992,79.36
Asia,Jordan,lifeExp_1992,68.015
Asia,Korea Dem. Rep.,lifeExp_1992,69.978
Asia,Korea Rep.,lifeExp_1992,72.244
Asia,Kuwait,lifeExp_1992,75.19
Asia,Lebanon,lifeExp_1992,69.292
Asia,Malaysia,lifeExp_1992,70.693
Asia,Mongolia,lifeExp_1992,61.271
Asia,Myanmar,lifeExp_1992,59.32
Asia,Nepal,lifeExp_1992,55.727
Asia,Oman,lifeExp_1992,71.197
Asia,Pakistan,lifeExp_1992,60.838
Asia,Philippines,lifeExp_1992,66.458
Asia,Saudi Arabia,lifeExp_1992,68.768
Asia,Singapore,lifeExp_1992,75.788
Asia,Sri Lanka,lifeExp_1992,70.379
Asia,Syria,lifeExp_1992,69.249
Asia,Taiwan,lifeExp_1992,74.26
Asia,Thailand,lifeExp_1992,67.298
Asia,Vietnam,lifeExp_1992,67.662
Asia,West Bank and Gaza,lifeExp_1992,69.718
Asia,Yemen Rep.,lifeExp_1992,55.599
Europe,Albania,lifeExp_1992,71.581
Europe,Austria,lifeExp_1992,76.04
Europe,Belgium,lifeExp_1992,76.46
Europe,Bosnia and Herzegovina,lifeExp_1992,72.178
Europe,Bulgaria,lifeExp_1992,71.19
Europe,Croatia,lifeExp_1992,72.527
Europe,Czech Republic,lifeExp_1992,72.4
Europe,Denmark,lifeExp_1992,75.33
Europe,Finland,lifeExp_1992,75.7
Europe,France,lifeExp_1992,77.46
Europe,Germany,lifeExp_1992,76.07
Europe,Greece,lifeExp_1992,77.03
Europe,Hungary,lifeExp_1992,69.17
Europe,Iceland,lifeExp_1992,78.77
Europe,Ireland,lifeExp_1992,75.467
Europe,Italy,lifeExp_1992,77.44
Europe,Montenegro,lifeExp_1992,75.435
Europe,Netherlands,lifeExp_1992,77.42
Europe,Norway,lifeExp_1992,77.32
Europe,Poland,lifeExp_1992,70.99
Europe,Portugal,lifeExp_1992,74.86
Europe,Romania,lifeExp_1992,69.36
Europe,Serbia,lifeExp_1992,71.659
Europe,Slovak Republic,lifeExp_1992,71.38
Europe,Slovenia,lifeExp_1992,73.64
Europe,Spain,lifeExp_1992,77.57
Europe,Sweden,lifeExp_1992,78.16
Europe,Switzerland,lifeExp_1992,78.03
Europe,Turkey,lifeExp_1992,66.146
Europe,United Kingdom,lifeExp_1992,76.42
Oceania,Australia,lifeExp_1992,77.56
Oceania,New Zealand,lifeExp_1992,76.33
Africa,Algeria,lifeExp_1997,69.152
Africa,Angola,lifeExp_1997,40.963
Africa,Benin,lifeExp_1997,54.777
Africa,Botswana,lifeExp_1997,52.556
Africa,Burkina Faso,lifeExp_1997,50.324
Africa,Burundi,lifeExp_1997,45.326
Africa,Cameroon,lifeExp_1997,52.199
Africa,Central African Republic,lifeExp_1997,46.066
Africa,Chad,lifeExp_1997,51.573
Africa,Comoros,lifeExp_1997,60.66
Africa,Congo Dem. Rep.,lifeExp_1997,42.587
Africa,Congo Rep.,lifeExp_1997,52.962
Africa,Cote d'Ivoire,lifeExp_1997,47.991
Africa,Djibouti,lifeExp_1997,53.157
Africa,Egypt,lifeExp_1997,67.217
Africa,Equatorial Guinea,lifeExp_1997,48.245
Africa,Eritrea,lifeExp_1997,53.378
Africa,Ethiopia,lifeExp_1997,49.402
Africa,Gabon,lifeExp_1997,60.461
Africa,Gambia,lifeExp_1997,55.861
Africa,Ghana,lifeExp_1997,58.556
Africa,Guinea,lifeExp_1997,51.455
Africa,Guinea-Bissau,lifeExp_1997,44.873
Africa,Kenya,lifeExp_1997,54.407
Africa,Lesotho,lifeExp_1997,55.558
Africa,Liberia,lifeExp_1997,42.221
Africa,Libya,lifeExp_1997,71.555
Africa,Madagascar,lifeExp_1997,54.978
Africa,Malawi,lifeExp_1997,47.495
Africa,Mali,lifeExp_1997,49.903
Africa,Mauritania,lifeExp_1997,60.43
Africa,Mauritius,lifeExp_1997,70.736
Africa,Morocco,lifeExp_1997,67.66
Africa,Mozambique,lifeExp_1997,46.344
Africa,Namibia,lifeExp_1997,58.909
Africa,Niger,lifeExp_1997,51.313
Africa,Nigeria,lifeExp_1997,47.464
Africa,Reunion,lifeExp_1997,74.772
Africa,Rwanda,lifeExp_1997,36.087
Africa,Sao Tome and Principe,lifeExp_1997,63.306
Africa,Senegal,lifeExp_1997,60.187
Africa,Sierra Leone,lifeExp_1997,39.897
Africa,Somalia,lifeExp_1997,43.795
Africa,South Africa,lifeExp_1997,60.236
Africa,Sudan,lifeExp_1997,55.373
Africa,Swaziland,lifeExp_1997,54.289
Africa,Tanzania,lifeExp_1997,48.466
Africa,Togo,lifeExp_1997,58.39
Africa,Tunisia,lifeExp_1997,71.973
Africa,Uganda,lifeExp_1997,44.578
Africa,Zambia,lifeExp_1997,40.238
Africa,Zimbabwe,lifeExp_1997,46.809
Americas,Argentina,lifeExp_1997,73.275
Americas,Bolivia,lifeExp_1997,62.05
Americas,Brazil,lifeExp_1997,69.388
Americas,Canada,lifeExp_1997,78.61
Americas,Chile,lifeExp_1997,75.816
Americas,Colombia,lifeExp_1997,70.313
Americas,Costa Rica,lifeExp_1997,77.26
Americas,Cuba,lifeExp_1997,76.151
Americas,Dominican Republic,lifeExp_1997,69.957
Americas,Ecuador,lifeExp_1997,72.312
Americas,El Salvador,lifeExp_1997,69.535
Americas,Guatemala,lifeExp_1997,66.322
Americas,Haiti,lifeExp_1997,56.671
Americas,Honduras,lifeExp_1997,67.659
Americas,Jamaica,lifeExp_1997,72.262
Americas,Mexico,lifeExp_1997,73.67
Americas,Nicaragua,lifeExp_1997,68.426
Americas,Panama,lifeExp_1997,73.738
Americas,Paraguay,lifeExp_1997,69.4
Americas,Peru,lifeExp_1997,68.386
Americas,Puerto Rico,lifeExp_1997,74.917
Americas,Trinidad and Tobago,lifeExp_1997,69.465
Americas,United States,lifeExp_1997,76.81
Americas,Uruguay,lifeExp_1997,74.223
Americas,Venezuela,lifeExp_1997,72.146
Asia,Afghanistan,lifeExp_1997,41.763
Asia,Bahrain,lifeExp_1997,73.925
Asia,Bangladesh,lifeExp_1997,59.412
Asia,Cambodia,lifeExp_1997,56.534
Asia,China,lifeExp_1997,70.426
Asia,Hong Kong China,lifeExp_1997,80
Asia,India,lifeExp_1997,61.765
Asia,Indonesia,lifeExp_1997,66.041
Asia,Iran,lifeExp_1997,68.042
Asia,Iraq,lifeExp_1997,58.811
Asia,Israel,lifeExp_1997,78.269
Asia,Japan,lifeExp_1997,80.69
Asia,Jordan,lifeExp_1997,69.772
Asia,Korea Dem. Rep.,lifeExp_1997,67.727
Asia,Korea Rep.,lifeExp_1997,74.647
Asia,Kuwait,lifeExp_1997,76.156
Asia,Lebanon,lifeExp_1997,70.265
Asia,Malaysia,lifeExp_1997,71.938
Asia,Mongolia,lifeExp_1997,63.625
Asia,Myanmar,lifeExp_1997,60.328
Asia,Nepal,lifeExp_1997,59.426
Asia,Oman,lifeExp_1997,72.499
Asia,Pakistan,lifeExp_1997,61.818
Asia,Philippines,lifeExp_1997,68.564
Asia,Saudi Arabia,lifeExp_1997,70.533
Asia,Singapore,lifeExp_1997,77.158
Asia,Sri Lanka,lifeExp_1997,70.457
Asia,Syria,lifeExp_1997,71.527
Asia,Taiwan,lifeExp_1997,75.25
Asia,Thailand,lifeExp_1997,67.521
Asia,Vietnam,lifeExp_1997,70.672
Asia,West Bank and Gaza,lifeExp_1997,71.096
Asia,Yemen Rep.,lifeExp_1997,58.02
Europe,Albania,lifeExp_1997,72.95
Europe,Austria,lifeExp_1997,77.51
Europe,Belgium,lifeExp_1997,77.53
Europe,Bosnia and Herzegovina,lifeExp_1997,73.244
Europe,Bulgaria,lifeExp_1997,70.32
Europe,Croatia,lifeExp_1997,73.68
Europe,Czech Republic,lifeExp_1997,74.01
Europe,Denmark,lifeExp_1997,76.11
Europe,Finland,lifeExp_1997,77.13
Europe,France,lifeExp_1997,78.64
Europe,Germany,lifeExp_1997,77.34
Europe,Greece,lifeExp_1997,77.869
Europe,Hungary,lifeExp_1997,71.04
Europe,Iceland,lifeExp_1997,78.95
Europe,Ireland,lifeExp_1997,76.122
Europe,Italy,lifeExp_1997,78.82
Europe,Montenegro,lifeExp_1997,75.445
Europe,Netherlands,lifeExp_1997,78.03
Europe,Norway,lifeExp_1997,78.32
Europe,Poland,lifeExp_1997,72.75
Europe,Portugal,lifeExp_1997,75.97
Europe,Romania,lifeExp_1997,69.72
Europe,Serbia,lifeExp_1997,72.232
Europe,Slovak Republic,lifeExp_1997,72.71
Europe,Slovenia,lifeExp_1997,75.13
Europe,Spain,lifeExp_1997,78.77
Europe,Sweden,lifeExp_1997,79.39
Europe,Switzerland,lifeExp_1997,79.37
Europe,Turkey,lifeExp_1997,68.835
Europe,United Kingdom,lifeExp_1997,77.218
Oceania,Australia,lifeExp_1997,78.83
Oceania,New Zealand,lifeExp_1997,77.55
Africa,Algeria,lifeExp_2002,70.994
Africa,Angola,lifeExp_2002,41.003
Africa,Benin,lifeExp_2002,54.406
Africa,Botswana,lifeExp_2002,46.634
Africa,Burkina Faso,lifeExp_2002,50.65
Africa,Burundi,lifeExp_2002,47.36
Africa,Cameroon,lifeExp_2002,49.856
Africa,Central African Republic,lifeExp_2002,43.308
Africa,Chad,lifeExp_2002,50.525
Africa,Comoros,lifeExp_2002,62.974
Africa,Congo Dem. Rep.,lifeExp_2002,44.966
Africa,Congo Rep.,lifeExp_2002,52.97
Africa,Cote d'Ivoire,lifeExp_2002,46.832
Africa,Djibouti,lifeExp_2002,53.373
Africa,Egypt,lifeExp_2002,69.806
Africa,Equatorial Guinea,lifeExp_2002,49.348
Africa,Eritrea,lifeExp_2002,55.24
Africa,Ethiopia,lifeExp_2002,50.725
Africa,Gabon,lifeExp_2002,56.761
Africa,Gambia,lifeExp_2002,58.041
Africa,Ghana,lifeExp_2002,58.453
Africa,Guinea,lifeExp_2002,53.676
Africa,Guinea-Bissau,lifeExp_2002,45.504
Africa,Kenya,lifeExp_2002,50.992
Africa,Lesotho,lifeExp_2002,44.593
Africa,Liberia,lifeExp_2002,43.753
Africa,Libya,lifeExp_2002,72.737
Africa,Madagascar,lifeExp_2002,57.286
Africa,Malawi,lifeExp_2002,45.009
Africa,Mali,lifeExp_2002,51.818
Africa,Mauritania,lifeExp_2002,62.247
Africa,Mauritius,lifeExp_2002,71.954
Africa,Morocco,lifeExp_2002,69.615
Africa,Mozambique,lifeExp_2002,44.026
Africa,Namibia,lifeExp_2002,51.479
Africa,Niger,lifeExp_2002,54.496
Africa,Nigeria,lifeExp_2002,46.608
Africa,Reunion,lifeExp_2002,75.744
Africa,Rwanda,lifeExp_2002,43.413
Africa,Sao Tome and Principe,lifeExp_2002,64.337
Africa,Senegal,lifeExp_2002,61.6
Africa,Sierra Leone,lifeExp_2002,41.012
Africa,Somalia,lifeExp_2002,45.936
Africa,South Africa,lifeExp_2002,53.365
Africa,Sudan,lifeExp_2002,56.369
Africa,Swaziland,lifeExp_2002,43.869
Africa,Tanzania,lifeExp_2002,49.651
Africa,Togo,lifeExp_2002,57.561
Africa,Tunisia,lifeExp_2002,73.042
Africa,Uganda,lifeExp_2002,47.813
Africa,Zambia,lifeExp_2002,39.193
Africa,Zimbabwe,lifeExp_2002,39.989
Americas,Argentina,lifeExp_2002,74.34
Americas,Bolivia,lifeExp_2002,63.883
Americas,Brazil,lifeExp_2002,71.006
Americas,Canada,lifeExp_2002,79.77
Americas,Chile,lifeExp_2002,77.86
Americas,Colombia,lifeExp_2002,71.682
Americas,Costa Rica,lifeExp_2002,78.123
Americas,Cuba,lifeExp_2002,77.158
Americas,Dominican Republic,lifeExp_2002,70.847
Americas,Ecuador,lifeExp_2002,74.173
Americas,El Salvador,lifeExp_2002,70.734
Americas,Guatemala,lifeExp_2002,68.978
Americas,Haiti,lifeExp_2002,58.137
Americas,Honduras,lifeExp_2002,68.565
Americas,Jamaica,lifeExp_2002,72.047
Americas,Mexico,lifeExp_2002,74.902
Americas,Nicaragua,lifeExp_2002,70.836
Americas,Panama,lifeExp_2002,74.712
Americas,Paraguay,lifeExp_2002,70.755
Americas,Peru,lifeExp_2002,69.906
Americas,Puerto Rico,lifeExp_2002,77.778
Americas,Trinidad and Tobago,lifeExp_2002,68.976
Americas,United States,lifeExp_2002,77.31
Americas,Uruguay,lifeExp_2002,75.307
Americas,Venezuela,lifeExp_2002,72.766
Asia,Afghanistan,lifeExp_2002,42.129
Asia,Bahrain,lifeExp_2002,74.795
Asia,Bangladesh,lifeExp_2002,62.013
Asia,Cambodia,lifeExp_2002,56.752
Asia,China,lifeExp_2002,72.028
Asia,Hong Kong China,lifeExp_2002,81.495
Asia,India,lifeExp_2002,62.879
Asia,Indonesia,lifeExp_2002,68.588
Asia,Iran,lifeExp_2002,69.451
Asia,Iraq,lifeExp_2002,57.046
Asia,Israel,lifeExp_2002,79.696
Asia,Japan,lifeExp_2002,82
Asia,Jordan,lifeExp_2002,71.263
Asia,Korea Dem. Rep.,lifeExp_2002,66.662
Asia,Korea Rep.,lifeExp_2002,77.045
Asia,Kuwait,lifeExp_2002,76.904
Asia,Lebanon,lifeExp_2002,71.028
Asia,Malaysia,lifeExp_2002,73.044
Asia,Mongolia,lifeExp_2002,65.033
Asia,Myanmar,lifeExp_2002,59.908
Asia,Nepal,lifeExp_2002,61.34
Asia,Oman,lifeExp_2002,74.193
Asia,Pakistan,lifeExp_2002,63.61
Asia,Philippines,lifeExp_2002,70.303
Asia,Saudi Arabia,lifeExp_2002,71.626
Asia,Singapore,lifeExp_2002,78.77
Asia,Sri Lanka,lifeExp_2002,70.815
Asia,Syria,lifeExp_2002,73.053
Asia,Taiwan,lifeExp_2002,76.99
Asia,Thailand,lifeExp_2002,68.564
Asia,Vietnam,lifeExp_2002,73.017
Asia,West Bank and Gaza,lifeExp_2002,72.37
Asia,Yemen Rep.,lifeExp_2002,60.308
Europe,Albania,lifeExp_2002,75.651
Europe,Austria,lifeExp_2002,78.98
Europe,Belgium,lifeExp_2002,78.32
Europe,Bosnia and Herzegovina,lifeExp_2002,74.09
Europe,Bulgaria,lifeExp_2002,72.14
Europe,Croatia,lifeExp_2002,74.876
Europe,Czech Republic,lifeExp_2002,75.51
Europe,Denmark,lifeExp_2002,77.18
Europe,Finland,lifeExp_2002,78.37
Europe,France,lifeExp_2002,79.59
Europe,Germany,lifeExp_2002,78.67
Europe,Greece,lifeExp_2002,78.256
Europe,Hungary,lifeExp_2002,72.59
Europe,Iceland,lifeExp_2002,80.5
Europe,Ireland,lifeExp_2002,77.783
Europe,Italy,lifeExp_2002,80.24
Europe,Montenegro,lifeExp_2002,73.981
Europe,Netherlands,lifeExp_2002,78.53
Europe,Norway,lifeExp_2002,79.05
Europe,Poland,lifeExp_2002,74.67
Europe,Portugal,lifeExp_2002,77.29
Europe,Romania,lifeExp_2002,71.322
Europe,Serbia,lifeExp_2002,73.213
Europe,Slovak Republic,lifeExp_2002,73.8
Europe,Slovenia,lifeExp_2002,76.66
Europe,Spain,lifeExp_2002,79.78
Europe,Sweden,lifeExp_2002,80.04
Europe,Switzerland,lifeExp_2002,80.62
Europe,Turkey,lifeExp_2002,70.845
Europe,United Kingdom,lifeExp_2002,78.471
Oceania,Australia,lifeExp_2002,80.37
Oceania,New Zealand,lifeExp_2002,79.11
Africa,Algeria,lifeExp_2007,72.301
Africa,Angola,lifeExp_2007,42.731
Africa,Benin,lifeExp_2007,56.728
Africa,Botswana,lifeExp_2007,50.728
Africa,Burkina Faso,lifeExp_2007,52.295
Africa,Burundi,lifeExp_2007,49.58
Africa,Cameroon,lifeExp_2007,50.43
Africa,Central African Republic,lifeExp_2007,44.741
Africa,Chad,lifeExp_2007,50.651
Africa,Comoros,lifeExp_2007,65.152
Africa,Congo Dem. Rep.,lifeExp_2007,46.462
Africa,Congo Rep.,lifeExp_2007,55.322
Africa,Cote d'Ivoire,lifeExp_2007,48.328
Africa,Djibouti,lifeExp_2007,54.791
Africa,Egypt,lifeExp_2007,71.338
Africa,Equatorial Guinea,lifeExp_2007,51.579
Africa,Eritrea,lifeExp_2007,58.04
Africa,Ethiopia,lifeExp_2007,52.947
Africa,Gabon,lifeExp_2007,56.735
Africa,Gambia,lifeExp_2007,59.448
Africa,Ghana,lifeExp_2007,60.022
Africa,Guinea,lifeExp_2007,56.007
Africa,Guinea-Bissau,lifeExp_2007,46.388
Africa,Kenya,lifeExp_2007,54.11
Africa,Lesotho,lifeExp_2007,42.592
Africa,Liberia,lifeExp_2007,45.678
Africa,Libya,lifeExp_2007,73.952
Africa,Madagascar,lifeExp_2007,59.443
Africa,Malawi,lifeExp_2007,48.303
Africa,Mali,lifeExp_2007,54.467
Africa,Mauritania,lifeExp_2007,64.164
Africa,Mauritius,lifeExp_2007,72.801
Africa,Morocco,lifeExp_2007,71.164
Africa,Mozambique,lifeExp_2007,42.082
Africa,Namibia,lifeExp_2007,52.906
Africa,Niger,lifeExp_2007,56.867
Africa,Nigeria,lifeExp_2007,46.859
Africa,Reunion,lifeExp_2007,76.442
Africa,Rwanda,lifeExp_2007,46.242
Africa,Sao Tome and Principe,lifeExp_2007,65.528
Africa,Senegal,lifeExp_2007,63.062
Africa,Sierra Leone,lifeExp_2007,42.568
Africa,Somalia,lifeExp_2007,48.159
Africa,South Africa,lifeExp_2007,49.339
Africa,Sudan,lifeExp_2007,58.556
Africa,Swaziland,lifeExp_2007,39.613
Africa,Tanzania,lifeExp_2007,52.517
Africa,Togo,lifeExp_2007,58.42
Africa,Tunisia,lifeExp_2007,73.923
Africa,Uganda,lifeExp_2007,51.542
Africa,Zambia,lifeExp_2007,42.384
Africa,Zimbabwe,lifeExp_2007,43.487
Americas,Argentina,lifeExp_2007,75.32
Americas,Bolivia,lifeExp_2007,65.554
Americas,Brazil,lifeExp_2007,72.39
Americas,Canada,lifeExp_2007,80.653
Americas,Chile,lifeExp_2007,78.553
Americas,Colombia,lifeExp_2007,72.889
Americas,Costa Rica,lifeExp_2007,78.782
Americas,Cuba,lifeExp_2007,78.273
Americas,Dominican Republic,lifeExp_2007,72.235
Americas,Ecuador,lifeExp_2007,74.994
Americas,El Salvador,lifeExp_2007,71.878
Americas,Guatemala,lifeExp_2007,70.259
Americas,Haiti,lifeExp_2007,60.916
Americas,Honduras,lifeExp_2007,70.198
Americas,Jamaica,lifeExp_2007,72.567
Americas,Mexico,lifeExp_2007,76.195
Americas,Nicaragua,lifeExp_2007,72.899
Americas,Panama,lifeExp_2007,75.537
Americas,Paraguay,lifeExp_2007,71.752
Americas,Peru,lifeExp_2007,71.421
Americas,Puerto Rico,lifeExp_2007,78.746
Americas,Trinidad and Tobago,lifeExp_2007,69.819
Americas,United States,lifeExp_2007,78.242
Americas,Uruguay,lifeExp_2007,76.384
Americas,Venezuela,lifeExp_2007,73.747
Asia,Afghanistan,lifeExp_2007,43.828
Asia,Bahrain,lifeExp_2007,75.635
Asia,Bangladesh,lifeExp_2007,64.062
Asia,Cambodia,lifeExp_2007,59.723
Asia,China,lifeExp_2007,72.961
Asia,Hong Kong China,lifeExp_2007,82.208
Asia,India,lifeExp_2007,64.698
Asia,Indonesia,lifeExp_2007,70.65
Asia,Iran,lifeExp_2007,70.964
Asia,Iraq,lifeExp_2007,59.545
Asia,Israel,lifeExp_2007,80.745
Asia,Japan,lifeExp_2007,82.603
Asia,Jordan,lifeExp_2007,72.535
Asia,Korea Dem. Rep.,lifeExp_2007,67.297
Asia,Korea Rep.,lifeExp_2007,78.623
Asia,Kuwait,lifeExp_2007,77.588
Asia,Lebanon,lifeExp_2007,71.993
Asia,Malaysia,lifeExp_2007,74.241
Asia,Mongolia,lifeExp_2007,66.803
Asia,Myanmar,lifeExp_2007,62.069
Asia,Nepal,lifeExp_2007,63.785
Asia,Oman,lifeExp_2007,75.64
Asia,Pakistan,lifeExp_2007,65.483
Asia,Philippines,lifeExp_2007,71.688
Asia,Saudi Arabia,lifeExp_2007,72.777
Asia,Singapore,lifeExp_2007,79.972
Asia,Sri Lanka,lifeExp_2007,72.396
Asia,Syria,lifeExp_2007,74.143
Asia,Taiwan,lifeExp_2007,78.4
Asia,Thailand,lifeExp_2007,70.616
Asia,Vietnam,lifeExp_2007,74.249
Asia,West Bank and Gaza,lifeExp_2007,73.422
Asia,Yemen Rep.,lifeExp_2007,62.698
Europe,Albania,lifeExp_2007,76.423
Europe,Austria,lifeExp_2007,79.829
Europe,Belgium,lifeExp_2007,79.441
Europe,Bosnia and Herzegovina,lifeExp_2007,74.852
Europe,Bulgaria,lifeExp_2007,73.005
Europe,Croatia,lifeExp_2007,75.748
Europe,Czech Republic,lifeExp_2007,76.486
Europe,Denmark,lifeExp_2007,78.332
Europe,Finland,lifeExp_2007,79.313
Europe,France,lifeExp_2007,80.657
Europe,Germany,lifeExp_2007,79.406
Europe,Greece,lifeExp_2007,79.483
Europe,Hungary,lifeExp_2007,73.338
Europe,Iceland,lifeExp_2007,81.757
Europe,Ireland,lifeExp_2007,78.885
Europe,Italy,lifeExp_2007,80.546
Europe,Montenegro,lifeExp_2007,74.543
Europe,Netherlands,lifeExp_2007,79.762
Europe,Norway,lifeExp_2007,80.196
Europe,Poland,lifeExp_2007,75.563
Europe,Portugal,lifeExp_2007,78.098
Europe,Romania,lifeExp_2007,72.476
Europe,Serbia,lifeExp_2007,74.002
Europe,Slovak Republic,lifeExp_2007,74.663
Europe,Slovenia,lifeExp_2007,77.926
Europe,Spain,lifeExp_2007,80.941
Europe,Sweden,lifeExp_2007,80.884
Europe,Switzerland,lifeExp_2007,81.701
Europe,Turkey,lifeExp_2007,71.777
Europe,United Kingdom,lifeExp_2007,79.425
Oceania,Australia,lifeExp_2007,81.235
Oceania,New Zealand,lifeExp_2007,80.204
Africa,Algeria,pop_1952,9279525
Africa,Angola,pop_1952,4232095
Africa,Benin,pop_1952,1738315
Africa,Botswana,pop_1952,442308
Africa,Burkina Faso,pop_1952,4469979
Africa,Burundi,pop_1952,2445618
Africa,Cameroon,pop_1952,5009067
Africa,Central African Republic,pop_1952,1291695
Africa,Chad,pop_1952,2682462
Africa,Comoros,pop_1952,153936
Africa,Congo Dem. Rep.,pop_1952,14100005
Africa,Congo Rep.,pop_1952,854885
Africa,Cote d'Ivoire,pop_1952,2977019
Africa,Djibouti,pop_1952,63149
Africa,Egypt,pop_1952,22223309
Africa,Equatorial Guinea,pop_1952,216964
Africa,Eritrea,pop_1952,1438760
Africa,Ethiopia,pop_1952,20860941
Africa,Gabon,pop_1952,420702
Africa,Gambia,pop_1952,284320
Africa,Ghana,pop_1952,5581001
Africa,Guinea,pop_1952,2664249
Africa,Guinea-Bissau,pop_1952,580653
Africa,Kenya,pop_1952,6464046
Africa,Lesotho,pop_1952,748747
Africa,Liberia,pop_1952,863308
Africa,Libya,pop_1952,1019729
Africa,Madagascar,pop_1952,4762912
Africa,Malawi,pop_1952,2917802
Africa,Mali,pop_1952,3838168
Africa,Mauritania,pop_1952,1022556
Africa,Mauritius,pop_1952,516556
Africa,Morocco,pop_1952,9939217
Africa,Mozambique,pop_1952,6446316
Africa,Namibia,pop_1952,485831
Africa,Niger,pop_1952,3379468
Africa,Nigeria,pop_1952,33119096
Africa,Reunion,pop_1952,257700
Africa,Rwanda,pop_1952,2534927
Africa,Sao Tome and Principe,pop_1952,60011
Africa,Senegal,pop_1952,2755589
Africa,Sierra Leone,pop_1952,2143249
Africa,Somalia,pop_1952,2526994
Africa,South Africa,pop_1952,14264935
Africa,Sudan,pop_1952,8504667
Africa,Swaziland,pop_1952,290243
Africa,Tanzania,pop_1952,8322925
Africa,Togo,pop_1952,1219113
Africa,Tunisia,pop_1952,3647735
Africa,Uganda,pop_1952,5824797
Africa,Zambia,pop_1952,2672000
Africa,Zimbabwe,pop_1952,3080907
Americas,Argentina,pop_1952,17876956
Americas,Bolivia,pop_1952,2883315
Americas,Brazil,pop_1952,56602560
Americas,Canada,pop_1952,14785584
Americas,Chile,pop_1952,6377619
Americas,Colombia,pop_1952,12350771
Americas,Costa Rica,pop_1952,926317
Americas,Cuba,pop_1952,6007797
Americas,Dominican Republic,pop_1952,2491346
Americas,Ecuador,pop_1952,3548753
Americas,El Salvador,pop_1952,2042865
Americas,Guatemala,pop_1952,3146381
Americas,Haiti,pop_1952,3201488
Americas,Honduras,pop_1952,1517453
Americas,Jamaica,pop_1952,1426095
Americas,Mexico,pop_1952,30144317
Americas,Nicaragua,pop_1952,1165790
Americas,Panama,pop_1952,940080
Americas,Paraguay,pop_1952,1555876
Americas,Peru,pop_1952,8025700
Americas,Puerto Rico,pop_1952,2227000
Americas,Trinidad and Tobago,pop_1952,662850
Americas,United States,pop_1952,157553000
Americas,Uruguay,pop_1952,2252965
Americas,Venezuela,pop_1952,5439568
Asia,Afghanistan,pop_1952,8425333
Asia,Bahrain,pop_1952,120447
Asia,Bangladesh,pop_1952,46886859
Asia,Cambodia,pop_1952,4693836
Asia,China,pop_1952,556263527.999989
Asia,Hong Kong China,pop_1952,2125900
Asia,India,pop_1952,3.72e+08
Asia,Indonesia,pop_1952,82052000
Asia,Iran,pop_1952,17272000
Asia,Iraq,pop_1952,5441766
Asia,Israel,pop_1952,1620914
Asia,Japan,pop_1952,86459025
Asia,Jordan,pop_1952,607914
Asia,Korea Dem. Rep.,pop_1952,8865488
Asia,Korea Rep.,pop_1952,20947571
Asia,Kuwait,pop_1952,160000
Asia,Lebanon,pop_1952,1439529
Asia,Malaysia,pop_1952,6748378
Asia,Mongolia,pop_1952,800663
Asia,Myanmar,pop_1952,20092996
Asia,Nepal,pop_1952,9182536
Asia,Oman,pop_1952,507833
Asia,Pakistan,pop_1952,41346560
Asia,Philippines,pop_1952,22438691
Asia,Saudi Arabia,pop_1952,4005677
Asia,Singapore,pop_1952,1127000
Asia,Sri Lanka,pop_1952,7982342
Asia,Syria,pop_1952,3661549
Asia,Taiwan,pop_1952,8550362
Asia,Thailand,pop_1952,21289402
Asia,Vietnam,pop_1952,26246839
Asia,West Bank and Gaza,pop_1952,1030585
Asia,Yemen Rep.,pop_1952,4963829
Europe,Albania,pop_1952,1282697
Europe,Austria,pop_1952,6927772
Europe,Belgium,pop_1952,8730405
Europe,Bosnia and Herzegovina,pop_1952,2791000
Europe,Bulgaria,pop_1952,7274900
Europe,Croatia,pop_1952,3882229
Europe,Czech Republic,pop_1952,9125183
Europe,Denmark,pop_1952,4334000
Europe,Finland,pop_1952,4090500
Europe,France,pop_1952,42459667
Europe,Germany,pop_1952,69145952
Europe,Greece,pop_1952,7733250
Europe,Hungary,pop_1952,9504000
Europe,Iceland,pop_1952,147962
Europe,Ireland,pop_1952,2952156
Europe,Italy,pop_1952,47666000
Europe,Montenegro,pop_1952,413834
Europe,Netherlands,pop_1952,10381988
Europe,Norway,pop_1952,3327728
Europe,Poland,pop_1952,25730551
Europe,Portugal,pop_1952,8526050
Europe,Romania,pop_1952,16630000
Europe,Serbia,pop_1952,6860147
Europe,Slovak Republic,pop_1952,3558137
Europe,Slovenia,pop_1952,1489518
Europe,Spain,pop_1952,28549870
Europe,Sweden,pop_1952,7124673
Europe,Switzerland,pop_1952,4815000
Europe,Turkey,pop_1952,22235677
Europe,United Kingdom,pop_1952,50430000
Oceania,Australia,pop_1952,8691212
Oceania,New Zealand,pop_1952,1994794
Africa,Algeria,pop_1957,10270856
Africa,Angola,pop_1957,4561361
Africa,Benin,pop_1957,1925173
Africa,Botswana,pop_1957,474639
Africa,Burkina Faso,pop_1957,4713416
Africa,Burundi,pop_1957,2667518
